userRating,reviewText
5.0,"came in fast and managed to get it at a gold box discount, seven more word are required? thats cool i guess."
5.0,"Having a 32gb mirosd is great! I use it in my phone and hardly have to upload my pic and what not. My phone work faster with all the extra space and I never have to worry about needing to delete any songs,pics,or apps."
5.0,"I use this memory card in my Galaxy S3, and though I had some issue getting it formatted correctly (this is the phone's fault) it work like a dream and have had ZERO issues."
5.0,"On time, so much memory!!!!!! I used my 32GB on a week vacation and didnt even fill it up. I'll use this one next, but my 32GB is the same brand, class and speed."
1.0,"after doing some test between a generic memory card and this sandisk i am very disappointed. i bought the 32 gig class (10) card.i swore i picked ""original packaging"" but it wa shipped with out original packaging... i will be returning this card for the following reasons:these test were done using the sd card port on my pc.my generic class (6) 32 gig card ha upload speed of 22MB (write) and a transfer speed of 8.5.my sandisk i just bought, it ha an upload speed peaking at 32MB (write) and a transfer speed of 6.5 to maybe 8.5 if im lucky.the write speed is ok, but why is the transfer speed so much more low. why isnt it at least 10MB if not 12MB if sandisk is typically so modest in their classifications?and whats the deal with the no classification marking on this sd card... i dont see class (10) anywhere on this card....amazon you will be getting this back!"
1.0,"First, it kept unmounting on the Galaxy Note 10.1I got it replaced.I used the replacement on my Galaxy S4 and it heat up my phone when charging. IT GETS VERY HOT. GS4 doe not get hot with other sd cards. awaiting my second replacement."
5.0,"Class 10 ha a cost... I am wondering today how we did manage with 500MB card when a few minute of shooting a 1080p video do take so much space... I calculated that I could be able to record no more than about 5 hour of 1080p movie with this 64GB micro SD...On the other hand, the micro card itself is so tiny!... About the size of one of my nails. Miniaturization ha gone a long way...In any case, I did put this into my GoPro 3 Camera and it recognized and formatted it immediately. No issue at all..."
5.0,This is a big card for a great price. I remember buying a 2GB CF card for around $200 a while ago!
4.0,"Bought it while it wa one sale for $35.... I love itIt ha given my Surface some wiggle room.Don't expect the read and write speed to be super fast. Most likely you computer doesn't support the current protocol to transfer at the Max speed.Overall Quality you expect from SanDisk though I think the price of this can come down bit more, now that the market is slowly moving away from microSD expansion aside from Samsung"
5.0,Using it with action camera and they work just fine with no issues. Tend to be getting around 2hrs when filming at 1080p @30fps for the 16gb card
5.0,"I use this with my Contour ROAM on the race track, hasn't failed me yet. I would buy this again."
5.0,Works very good. I love this.
5.0,This is a memory card that will be used for my wife's tablet. This will upgrade her memory to the maximum. She will have no storage space problems.
5.0,"Purchased this card for use with my new SLR camera a a backup. Read/Write to the card is fast which allows maximum use of special mode available with the camera. Data transfer speed to a computer are also good, no real complaints. Overall a good SD card for the price."
3.0,"The chip worked fine, fit perfectly, but it is SO TINY, if it fall out you are going to have a hard time finding it.If your application is a Tablet, or pad, if it ha a &#34;push-in&#34; holder...you will want to put some tape, or other securing agent across the top of the chip and onto the Table sides. If I had thought of it, clear finger nail polish would have worked just fine, or even a half drop of super glue on the top.I didn't, and it's forever gone now. I changed from Android to Ipad and very satisfied that I upgraded to Apple."
1.0,Piece of crap died two month after I bought itI am sure that make it on me to buy anotherGREAT!
5.0,Working flawlessly a it is supposed to. I like the speed of the product. The adapter case is also nice to have.
5.0,"this is my 3rd sandisk micro sd card for my 3rd android device, and just like it predecessors, the Ultra 64gb micro SDXC class 10 worked flawlessly in my SCH-I605 Samsung Galaxy Note 2.i simply inserted the card, power-cycled the device, and once rebooted, the Note 2 recognized an unformatted sd card and asked if i would like for it to be formatted in order to be read. once i chose YES, i now had an additional, fully usable micro sd card that i use for medium and ebook reading storage.the response time is excellent, so i have no complaint on performance.i also love the fact that i ordered this at 3pm on Thanksgiving day when i wa alerted of the $39.99 price tag."
5.0,Arrived on time and did everything a expected.More then enough cap to hold severail hour of recording_____ _______
1.0,"Used it in a Samsung Galaxy S3 and it wa ruined within a month. Second one I went through on that phone. Contacted Verizon, Samsung, SanDisk, Google, and read a lot of forums. Turns out a lot of people were having the issue with that phone and these cards.Of course the girlfriend threw away the card so I couldn't return it, so I don't know if the issue wa fixed or if wa a bad batch of card that went out or what. It's been a few month and I haven't seen the problem a much a before, so I can only assume it wa a bad batch.I've had another card in my phone for a while and haven't had any issues, so for now I can't recommend this specific card unless their issue ha been addressed."
5.0,"Local storage is still a necessity (or a really nice-to-have) in this cloud-connected world.These card (with and without the SD adapter) have been used in my mobile phones, DSLRs, computer (Lenovo Y500 and MS Surface Pro), tablet (Asus Transformer TF700, Nook HD+) and have been rock-solid. I own 4 of them and in my DSLR they've proven to be fast enough for burst shooting and high-def video.In my mobile/tablet/PCs, they've been used to shuttle HD video and other content back and forth without a hitch.Still love local storage and these card are a relatively cheap and reliable way to achieve that."
5.0,"This thing work great. I have it to store picture and video and it work perfectly. I put it in and it formatted, and after that, no hassle at all. It wa the best priced microsd here on Amazon and I am happy with the purchase. I would buy again if I needed to."
5.0,plugged it into my Surface 2 and doubled my storage capacity. i have had no problem with it. It is fast enough to use for videos.
5.0,"Good price and working well. I used it for my Galaxy S3, S4, Note2 and Asus tf700, also purchased one for spare. Highly recommended."
5.0,wa able to increase storage on my Surface RT. No more carrying around an external hdd. Holds enough of my music library.
5.0,Added additional storage on my Surface Tablet. It allows me the storage of item that I want or need to transport to other devices.
5.0,I bought this to change my nook to android and boot off it. It's fast and reliable for daily use.
5.0,Formated to FAT32 using Easy Partition Home Edition (free on the web) and it work on both my Samsung Galaxy S ii phone and Asus TF101 tabletAm gonna buy another one so each can have one
5.0,I would recommend this item to anyone looking to upgrade to a 64gb memory card whether for your phone or camera.
5.0,"I have read many place that this would not work on Android tablets, but have found that the card requires you to format in a Windows computer to get it to work. Even tablet that are rated to 32GB have been found to read / write this card to 64GB. You need to download a free partitioning program, and format using that to FAT32. First erase the current partition, then repartition to 64GB, then format. You can't simply use Windows to format to FAT32 on newer Windows computers, and even on older Vista, the max it will allow is 32GB at FAT32. Using the partitioning software bypass that 32GB limit and format the whole card so that when you after insert into tablet read something like 59.4GB formatted space. Huge capacity for the money, and a FAST card. Search internet for formatting 64GB microSD card for Android and read up on it."
5.0,"Ain't technology amazing? I got this card for my mom when we bought her a new smart phone. I wanted her to have plenty of room for pictures, music and some movies."
5.0,"Perfect. Took card put old 32gb card and transferred it over to it in the computer. (while my Samsung galaxy s5 wa off). Then inserted it in my Samsung galaxy s5, powered up and it wa like I had never took the 32gb card out. Read ringtones, program stored on external sd card, everything - no errors, no glitches. Connected the phone to the computer via usb cable and (usb 3 slot) and in no time my 75gb of music wa transferred to my phone and it all read and is working perfectly. I could not be more pleased when a product work like it is supposed to."
5.0,32GB Card take my smartphone to a new level. Recently purchased a RazrM and this huge capacity card allows me to take ton of picture even with a good percentage of my MP3 collection and about 9 movie on MP4. Fast and so far so good a far a data integrity. Highly recommend
5.0,"I packed everything that I wanted to use on my tablet onto this card and only took up about 25gb, but I haven't seen any delay in response times, whatsoever. It's very comforting to know that I have a massive amount of storage space available for downloads, pictures, videos, etc. Thank you to the manufacturer and seller for such an exceptional product and price."
5.0,installed this big baby in my S4 lay night and it is rocking and a rolling did first test think I got 26mb read which I am plenty happy with I wa moving thing onto the card also I think so not sure how much faster it can go computer I am sure it will be faster
3.0,The card wa good. Haven't had a problem with it yet. Good price. Fit the product I bought it for.
5.0,"I already had a SanDisk 16GB Class 4 card in my Android phone. Here is how you know this is faster: I'd press the Play button for the music player with the Class 4 and there wa always a small delay before the music played. With this 32GB SanDisk Ultra, the music play immediately. This is a very useful way to tell how fast this is. This memory card get my Approval and my Thanks to SanDisk!"
5.0,Great price and great quality. It fit perfectly in my device. I highly recommend this brand. The adapter wa a nice bonus.
5.0,fast and easy to use. It doe exactly what a class 10 is supposed to do. using in a Samsung tab 3.
5.0,"doe exactly what you would expect, use this in my new galaxy tab and not disappointing a always a great product"
5.0,"I've had this memory card for about 4 days. I ordered it with my new Galaxy S4 Verizon. Worked perfectly out of the box, didn't have to format, and read & write speed meet up to my expectations. I will still keep my eye on this card for little longer because I see some review reporting that card fail after some time, but seems to be ok for me.Not relevant to this product, but I did get ONTRAC shipping(Amazon prime 2 day shipping) for this memory card and my Galaxy S4. After reading SO many negative review and feedback about this shipping company, I wa crossing my finger and hoping that they wouldn't do something stupid to my package. Fortunately, I got my package on time and nothing wa damaged. One minor complain is that ONTRAC doe not update their tracking history very often, or at all(based on my other purchases). As I wa phoneless for couple day and really needed a phone, I checked the tracking history probably once every couple hours. It wa showing that it ha left the faculty for 2 1/2 day and wa not updated at all until about an hour before I got my package saying that it went out for delivery on 9AM (I received my package around 5PM). Again, I got my package on time with no problem so I'm ok, but with the history of ONTRAC being so rubbish it just made me worry because I didn't wanted to be phoneless for 2-3 weeks."
5.0,Compatibility should not be an issue with these memory cards. Even though they are SDHC they are very backwards compatible. I threw a 32 gb in my phone for extra storage and I have had no issue with it. Make sure you move apps from your phone to your SD Card storage though. It's future proof and you can hide important file on it if you want.
5.0,"Simply Put: It is a 32 GB MicroSDHC card that came in the mail when it said it would, it wa empty when I got it, it work a expected (it hold files, images, etc.), and it ha the adapter included. Voila."
4.0,"I bought this card because I hope to transition from a PC to a smartphone in the near future. For now I use an adapter to run it on the PC. The write time aren't a good a I had hoped, but they're acceptable overall. Plenty of storage space for my files, some of my music, pics, that sort of thing. Have also run portable application on it and they seem to perform well for the most part. Overall, a solid little card with just enough speed to get the majority of my task done.Sidenote: the card came formatted with exFAT by default. The onyl way I could downgrade to FAT32 wa to use a third party app. For some reason, the card can't be read by my phone, but the phone is an older model Samsung, so that could be the issue."
5.0,"Easy to load, super fast, great for picture and HD video on my phone. Really happy with this purchase. Just don't have enough stuff to fill it!"
5.0,"Works great. Got it quickly, it wa well packed, plugged it in an it's been working fine since. Only been a month so can speak to long term reliability. Will buy another one soon."
5.0,I bought one for my note 3 and one for my girlfriend and her S4. She take a lot of picture and I have a lot of music on my phone so we both wanted the extra room. The card read and write quickly also.
5.0,"I figured out why my old microSD card died on me. When I plugged in my old Android phone at work, the antivirus software of my laptop wanted to scan the whole thing every time. I wa plugging it in to charge it, but the constant read wore out the flash. My new Android phone mount a a CD drive (instead of the entire thing). I can only see the phone if I unmount my CD drive. This is perfect for charging at work now. Be careful with virus scanner if you have an Android phone that auto mount your entire phone's Micro SD!"
5.0,"This chip is super fast. If you're going to use it in an Android device, I recommend formatting it in NTFS."
5.0,"A reliable brand name produce giving me lot of storage for music, video and pictures. It's so tiny. No one in say 1950 would believe what it does."
5.0,"This is the second one of these chip that I received. The first either had a latent physical defect or damage in transit, but it snapped in half on first use. I wa really bummed, but determined to try again. This wa a breeze! The chip blazes, doubled the capacity of the 32 GB chip it replaced in my ASUS TF700T tablet, and hold ALL of my music and document with plenty of room left over! I now have 128 GB available on my tablet, and it all work flawlessly.Anyone that is looking to upgrade need to do a little due diligence in determining that your device is able to address 64 GB's, but with that reservation, I strongly recommend this little gem!!"
5.0,"Hi guy I have wrote this review three time and unfortunately doesn't go through on Amazon's website...LOLSo, with that said I will tell you that the write and read speed are very fast and should be with the class 10. Great price and fast delivery from Amazon!...Enjoy!"
4.0,"Review for: SanDisk Ultra 64 GB MicroSDXC Class 10 UHS-1 Memory Card with Adapter (SDSDQU-064G-AFFP-A),This product arrived via USPS, it not in any individual packing from the manufacturer, it wa placed in an SD case together with the adapter. So, I am unable to verify warranty or authenticity. The Samsung S3 recognized and formatted this with no problem. It see it a an external memory with 59GB. The Six GB is probably allocated for FAT/File allocation table. Will order again from this seller!"
1.0,"Do not get this card especially if you plan on using it on an Android phone. just google ""sd card unexpectedly removed"" and I found the problem is caused directly by this card. I purchased a different brand and the problem immediately disappears. Out of curiosity I tried mounting this card into a window PC and on rare occasion the sd card doe turn up empty, a if it wa removed, so the problem is not limited to android. I would avoid this card completely."
5.0,"Don't know what exactly to say, but the little micro seems at least a efficient a any other micro that I've ever used."
4.0,These thing are supposed to work flawlessly aren't they? Anyway this does. Didn't need to format it in my S4 - went straight in no probs.
5.0,"It work great, I use it in my S3 to take HD movie and to store all my music.. bla"
5.0,No complains. I have been using this card for a few week and have had no problems. I am very pleased with it.
5.0,16+16GB=32GB. Lasts long time! Waaaaaaay cheaper than the 32GB version of the S3/iP4S/iP5! HIGHLY RECOMMENDED! Or get the 32GB for 48GB total...
5.0,As described. Haven't had issue so far. Put this into a Samsung tablet and it worked a expected after standard formatting.
3.0,"UPDATE 6/18/14: Well, I suppose nothing last forever. After almost a year, the card ha gone bad. I use the card a lot in my smartphone - a T-Mobile Samsung Galaxy S3 (SGH-T999). All my photos, voice recordings, and downloads go on this card, and the downloads are transferred to my computer almost daily via USB cable. A few day ago, a video file I transferred to my computer refused to play correctly. No video, and the audio wa skipping and squealing, which I recognize a the sound of a corrupted file. I thought maybe the transfer didn't complete; tried it again, same result. I tried to play the file right on the phone, and it didn't play on my phone! I knew there wa a problem. I tried copying the video to my phone storage and playing it there, still no luck. Then I deleted the video and decided to download it directly to my phone, not the SD card - EUREKA. It played perfectly.I formatted the SDXC card twice - once from the phone and once through Windows - and tried the same test. Downloaded video file to the card, then to the phone. Same result both time - it wouldn't play on the SD card, but it did on the phone. All video used to play perfectly on the SD card. Finally, I swapped out the card for my older, Sandisk Ultra 32GB Micro SDXC card. Like magic, it worked perfectly no matter what I played on it. So yeah, the 64GB card is dead. I should note that the card performed flawlessly for nearly a year up until a few day ago.Thankfully, Sandisk Ultra product like this carry an incredible Lifetime warranty - or 10 year for region that don't recognize ""lifetime""; their Extreme line of card raise that to 30 years! I've contacted their support for an RMA so I'll update this review a event unfold. If they replace it quickly, I'll bump this back up to 5 stars.ORIGINAL REVIEW:I'm using a Samsung Galaxy S3 smartphone. Sandisk Ultra Micro SD card have never failed me, and this one's no exception. I used to have a 32gb card. They're fast and reliable and never corrupt data, which is more than can be said for some cheaper brand like PNY (those fail quite often). I can't wait to get the new 128GB model!"
4.0,Used it in an android phone. Worked fine and is decently fast. It did not quite reach the rated speed but came close (could just be the controller that I am using).
4.0,"I bought three of these--one to replace my old 1 GB card and two for first-time user to add to their phone memory. These card work fine, and none of the three had any trouble."
4.0,"For me 32 gb is sufficient. I don't need more then this.Running easy, safety, and SanDisk is a great mark."
5.0,"I always use SanDisk so they were my first (and only) option when I got my GoPro. They are fast and they are good.Can't say too much, SanDisk make the best cards, period."
5.0,"Top performance! Have always had good luck with SanDisk, so based on my past experience with the &#34;name-brand&#34; I saw no reason to be hesitant!Past experience paid off! Happy with my purchase!"
5.0,It got it because my sandisk 32gb wa getting full and had about 2-3gb free. I have no almost filled this one up in a few month and have about 17gb free now. I am starting to need the new sandisk 128gb. I need money and storage. I have been using it without any problem coming up. My s4 treat it nice and I can get decent speed of about 10-15mb/s transfer but I do hate waiting for a gb of 1080p footage to transfer but I guess I would rather have storage over speed. I would recommend it to anyone needing high storage at a cheap price.
5.0,Its a good price and have never had any issue with the card deciding to stop recording. I have used it in a Hero3 and 3+ always recording in 1080p at 60fps.
5.0,good buy on this card. wa just what I needed for my tablet. super fast spead on this so up loading or down loading from my pc or laptop is fast.
5.0,"We bought 2 of these for our GSIII's. No issues, fast read and writes and the price is right. Not a big surprise - another quality product from SanDisk."
1.0,"I bought this with Costco Black Friday deal and started using just a couple of day ago. Today when I wa transferring video file from my phone to the card, I wasn't able to because it stopped half way. Now, nothing can be written on it.It wa purchased from Costco, so it's not a fake Microsdhc card. I tested it out it authenticity with an app on Google Play and verified that it's real too. Still, it's a piece junk. What is Sandisk doing to it reputation?I would advise shopper to choose other brand over this. Surely, it's cheap; but would you rather lose all of the important file that you store in it?"
5.0,"Sandisk never disappoint. For a 64gin micro-disk, this thing is super fast. Using it in my new Galaxy Note 2, Amazing !!"
5.0,This memory card hold a ton of information. I use it for video and it hold 1080p video like a champ.
5.0,"[[ UPDATE - 6/19/2014 ]]So my lovely wife bought me a Samsung Galaxy Tab 4 for Father's Day and I've been loving it ever since. Just a other with Samsung products, the Galaxy Tab 4 ha the ability to add a microSD card to expand the memory on the device. Since it's been over a year, I decided to do some more research to see if SanDisk offered anything new. As of 6/19/2014, their product lineup for microSD card from worst to best (performance-wise) are the a follows:SanDiskSanDisk UltraSanDisk Ultra PLUSSanDisk ExtremeSanDisk Extreme PLUSSanDisk Extreme PRONow, the difference between all of these card are simply the speed in which you can read/write data to the card. Yes, the published rating of most all these card (except the SanDisk regular) are Class 10/UHS-I but that's just a rating... Actual real world performance doe get better with each model, but with faster card come more expensive prices. Since Amazon doesn't carry the Ultra PLUS model of microSD card, I had to do direct comparison between the SanDisk Ultra ($34.27), Extreme ($57.95), and Extreme PLUS ($67.95).As mentioned in my earlier review, I purchased the SanDisk Ultra for my Galaxy S4. My question was, did I want to pay over $20 more for a card that is faster than the one I already owned? Or I could pay almost double to get SanDisk's 2nd-most fastest microSD card.The Ultra work perfectly fine for my style of usage (storing/capturing picture & HD video and movie playback) on my phone. So in the end, I ended up just buying another SanDisk Ultra 64GB card. I use my cell phone *more* than I do my tablet and if the card is good enough for my phone, it's good enough for my tablet. I don't own a 4K HD camera or anything like that, so I honestly didn't see a need to get one of the faster card at this time.I am now a proud owner of 2 SanDisk Ultra card and have absolutely 0 issue with it in my Samsung devices.[[ ORIGINAL REVIEW - 5/1/2013 ]]I haven't had to buy a microSD card in a long time. The last time I bought one wa for my cell phone over 2 year ago. But since my cellular contract wa up, I knew I would have to get a newer card in addition to my new phone, the Samsung Galaxy S4. Reason for this is because I knew my small 16GB microSD card wasn't going to cut it.Doing research on the Galaxy S4, I wanted to get the best card possible that had decent capacity (32 GB or greater). This led me to find that the Galaxy S4 support the microSDXC Class 10 UHS-I card, which is the fastest possible given that class. Searching for that specifically on Amazon gave me result of only 3 vendor (as of April) that make these microSDXC Class 10 UHS-1 cards. They are Sandisk (the majority), Samsung and Lexar. Nobody else make these that are sold on Amazon.Seeing how SanDisk is a pretty good name out of the 3 (I've used them the most), I decided upon the SanDisk because Lexar wa overpriced and the Samsung one wa overpriced (as well a not eligible for Amazon Prime).But the scary thing is that when you filter by the SanDisk, you literally get DOZENS of options. All of them have different model numbers, different sizes, etc. Then there's that confusion of what's the difference between SDHC & SDXC?SDHC v SDXC:SDHC stand for ""Secure Digital High Capacity"" and SDXC stand for ""Secure Digital eXtended Capacity"". Essentially these two card are the same with the exception that SDHC only support capcities up to 32GB and is formated with the FAT32 file system. The SDXC card are formatted with the exFAT file system. If you use an SDXC card in a device, it must support that file system, otherwise it may not be recognizable and/or you have to reformat the card to FAT32.FAT32 v exFAT:The difference between the two file system mean that FAT32 ha a maximum file size of 4GB, limited by that file system. exFAT on the otherhand, support file size up to 2TB (terabytes). The only thing you need to know here really is that it's possible your device doesn't support exFAT. If that's the case, just reformat it to FAT32. REMEMBER FORMATTING ERASES ALL DATA!To clarify the model numbers, I I hopped over to the SanDisk official webpage. What I found there is that they offer two ""highspeed"" option for SanDisk cards. These are SanDisk Extreme Pro and SanDisk Ultra. SanDisk Extreme Pro is a line that support read speed up to 95MB/sec, however they are SDHC only. To make thing worse, they are currently only available in 16GB & 8GB capacities. Since one of my requirement wa to have a lot of storage, I ruled these out.The remaining device listed on Amazon's search were the SanDisk Ultra line. But here, confusion set in because SanDisk separate these card to two different devices. Cameras & mobile devices. Is there a real difference between the two or is this just a marketing stunt? Unfortunately I'm not sure but I do know the price difference between the two range from a couple cent to a few dollars. Since I wasn't sure, I opted for the one specifically targeted for mobile device (just in case there is some kind of compatibility issue). To find the exact model number, I would go to Sandisk's webpage (sandisk.com) and compare their existing product lineup. From there, you get exact model number and you can then search Amazon for these model numbers. That is how I got mine (SDSDQUA-064G).As for speed tests, I haven't run any specific testing, but copying 8 GB worth of data from my PC to the card literally took just a few minutes.One last note is that Amazon attache additional character to the end (for example SDSDQUA-064G-AFFP-A v SDSDQUA-064G-U46A). The difference between the two is that the ""AFFP-A"" mean ""Amazon Frustration Free Packaging"". Other than that, these are exactly the same. If you're wondering what I got (and want to use it in your Galaxy S4), I got the SDSDQUA-064G-u46A and it work like charm."
5.0,I inserted this little gem in to my new NOOK HD and let me tell you....WOW. She love it so much and she won't give it back! Instead of buying larger capacity tablets....just buy the smallest amount of gig and buy one of these little dudes.
5.0,I bought this one for my tablet... well it is very fast. durable and long lasting... I recommend this item...So get one now.
5.0,I wished it came with some sort of USB converter so I can transfer file faster to my PC. I am using a Samsung Galaxy Note 2 and File transfer speed is mediocre.
5.0,"I purchased this for my go pro hero 3... Its a solid card, but unless your planning to buy several I would recommended going with the 64 gig. At the higher capture setting you can only get a little over an hour or so of video time."
4.0,"A standard when it come to high capacity mobile memory. Grated, if you have an older android phone, or older tablet, you probably won't see much difference. But if you have a modern device like a galaxy s4, or note 3, or equivalent mobile device, you'll definitely notice the difference in data transfer and access in your device. For modern phones, a UHS-1 memory card is a must. The only reason I didn't give this product five star is because it's not a sandisk extreme, or a sandisk extreme pro. But then again, you must have EXTREMELY specific need to want to get 85MB/s transfer speed on a mobile device. For movies, music and apps, this one is more that adequate."
5.0,I bought this for use with my gopro hero 3 silver and I have had no complaints. trhgtr thth h r
5.0,"Works great and faster than a conventional memory card. videos, picture and access run smoother. highly recomnended for those who are in need of great space."
5.0,"I bought this for my Sony Action Cam, it give me more than 8 hour of video using 1080 with 30 fps."
5.0,"No question, it is really a fast a it's rated. How fast? Well, class &#34;10 SDHC&#34; mean literally SD format, HC=High Capacity, Class 10 = 10MB/sec read-write. How fast is 10MB per second? Well, Class 4, the most common step down (i.e. cheaper) is Class 4, i.e. 4MB/sec. So Class 10 is 2.5 time faster. Why pay the difference?Digital cameras: at some point the number of pictures/sec or HD video is bottle-necked by the speed of the medium it is being recorded to.Smart phones? I have a Samsung Note II. A Quad-core processor, wiz-bang yadda-yadda. Yes, I DO notice speed difference in camera, app performance (I use a spreadsheet app/browser/NetFlix/Music streaming, et al) is noticeably FASTER. Where do you think the phone store stuff to when it doesn't use the factory installed memory? (iPhomes don't have an SD slot, and I wouldn't own a phone or tablet that doesn't -- I believe in choice in the computer realm)Oh yeah, SanDisk is a leader and pioneer in the SD format (where do you think the 'SD' came from?). The only other SDHC Class 10 card worthy of comparison is the Samsung brand, but then I might be biased on that one."
5.0,Used this card in my Galaxy S3 and have had no problems. Tons-o-room for what ever you want and more.
1.0,"After a small preasure while trying to remove it from a device it got brokenAlso, the I/O speed is not amazing, even for a Class 10"
5.0,"Soon a I got this, I popped the back of my Samsung Galaxy Note 2 and put this in. The Note 2 recognized it instantly and I wa able to move my mp3s from the internal memory to this external memory and wa playing music in short order."
5.0,"i love this memory card, i use it with my galaxy s 2 smartphone and couldnt be happier, it very fast, when i take photo the phone doesnt stutter like it did with my old memory card, a definive must buy if your a power user and can afford it."
4.0,Great Price and work great with my Samsung galaxy s4.Such a relief not having to worry about space for pix and apps.
4.0,"Definitely, SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter (SDSDQU-032G-AFFP-A) is working a advertised. I'm definitely happy about this product. The price wa definitely worth it."
5.0,"it ha it all, I got at great price....but speed, and reliability are the strenghts of this thing. USing it on a GN 8.0 and performs"
5.0,The problem with rating and reviewing an item such a this one is.. doe it work or not.. My experience with SanDisk memory card ha been they work and can take a beating.. and a washing... what else can I ask for?
5.0,Got this for my GoPro Black Edition to record up to 4-5 hour of video at the highest setting. Very pleased with it performance and so far no error or failures.
4.0,"Bought this for use in my phone to expand the memory in it. I have the 32GB GS3. I wanted to double the memory of my phone but I wasn't sure if my phone would take a 32GB card; it did and I'm happy with the product, I also loved the easy-open cardboard packaging. I like that it's easier to open and ship but mostly I like that it's not plastic since I hate the excess trash that put in landfills."
2.0,"I have to assume that the brand new 64gb SanDisk Ultra Class 10 SDXC card is responsible for the occasional video recording stutter/pausing that ha happened since I started using it today. Prior to that, never had an issue with my previous SanDisk SDHC card. But today on it maiden trip, it ha led each video (only 3-5 minute long each) to have several performance issue that by default I have to attribute to the card since nothing else ha changed and I've never had an issue in the four month that I've had my Galaxy Note 2. No problem formatting this card though or installing/using it otherwise."
4.0,Great Product. Works perfectly with my Canon Camcorder. Very responsive and fast.Enough capacity for 8 hour video and great price. Grabbed in thanksgiving 2012.
5.0,"A ton of storage, fast transfer speeds, not much more to say. I used this on a Samsung vibrant and Nexus 4"
5.0,This sd card is great for my note 3. worked perfectly for almost half a year. I would recommend it to everyone.
4.0,Good price for a good size micro SD. Not the fastese card that I have used but for the price I am satisfied.
5.0,Overall good memory card. It is fast and it even come with an adapter. Fits in my camera perfectly and picture taking ha been a breeze. would recommmend to others.
5.0,I installed this item into my Dell Venue 8 Pro and it ha worked just fine at housing my programs. I'm very happy with this device.
4.0,No complaint a yet.....It came with an adapter a advertised. I wished that I had purchased two instead of one.
5.0,"If you have to have the max storage on your phone... this is it. Not only is it the fastest class available, it is the ONLY decent 128 card available right now. Not a bad price, either."
4.0,A great product and a very reasonable price. It ha increased the Galaxy Tab 2 memory and useability without having to deal with other interface cables.
4.0,"i like it, good product next time i will order the bigger memory. i will recomend this product to my friend"
1.0,Just started unmounting and remounting all by itself. Really sucked the battery life for a while there. A quick google search showed this to be a common problem. Oh well...
4.0,Phone is a galaxy s3 from virgin. Still getting sd card unexpectedly removed but I do know it's an issue with the phone and not the card.
4.0,Perfect for HD video production. This will hold a lot of still and video with a reasonable write speed - No complaints...
5.0,Great micro sd card and for 35$ it extremely cheap. Got 2 of tho and i`ve never looked back. UHS1 = fast!
5.0,"This Sandisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter really work like it suppose too, I will ordering another soon."
5.0,"As soon a it wa inserted into the Samsung Galaxy S4 it started getting filled up in a trip to NYC. It is great not having to empty photo and music off the phone, and the phone still work fast, which is good considering SD card with apps tend to make Android phone slow. Great quality from SanDisk!"
5.0,This card is made by a good company and it work well. Its lightning fast and get the job done. Its a memory card so not really much to talk about other than the fact that it hold info and access and store info very fast..
5.0,THIS SANDISK 16 MICROSDHC WORKED PERFEC FOR WHAT I WANTED TO USEDI USED FOR VIDEOS AND MUSICDEFINITALY I RECOMMEND THIS
5.0,"It doe what it should, came a the right price and wa shipped quickly. I can now store many extra thing on my phone...!"
5.0,"Excellent delivery time, and the memory feel to read and write pretty fast. I have a previous experience with a class 4 16GB micro sd. This is a lot faster."
5.0,"Put the memory card in my Microsoft Surface RT and it worked fantastic. No formatting, no setup, it wa ready to go right off the bat, plus the price wa the best I could find anywhere."
5.0,"I purchased this card for use in my helmet mounted video camera. All memory card are NOT the same and a correctly stated by a previous reviewer even card rated the same Class number don't perform the same. This card performs well in sub-zero temperature when catching ski-ing action and also high speed flying action in Southern CA in very high temperature in a black camera. I did not measure the actual data speed, but it captured 1080p HD 30fps video from my camera without any issues.Overall this card is good value, performs well and I would recommend it."
5.0,"I bought it for my grand daughter camera, but when my 64gb memory refused to work with my Windows tablet, I swapped them and this one is working splendidly."
2.0,"I have had the 32gb in my Galaxy S3 for almost three month and there were no issues. However, the phone just recently started telling me the card ha unrecognized file or it is empty, causing the loss of my media. I chose to format it after seeing the error for too long, chalking it up to some random error. Somehow, yesterday, all of the file on my card magically reappeared and I wa able to play my music again, despite having had the phone format the card. Shortly afterwards, the error reappeared. I put the card in my computer and it is simply not appearing. Shame, but I think this is a risky card to purchase."
5.0,"So far I have not have any problem with this memory, the transfer speed is good and it work just great on my Samsung Note 8"
5.0,Adds a really nice support of memory for any device. I enjoy not worrying about running out of space now.
5.0,I normally buy the SanDisk Extreme for my GoPro but decided to try the Ultra to save some money. So far it seems to work good. I have not tried to shoot at 4K yet although it seems like it would work.
5.0,"This device work in Galaxy S4 no problems, it wok perfectly and really I just can't get over that you can buy a 64GB storage device that is the size of my thumbnail, that will run program from it for under $50.One day something like this will hold 64 TB. Crazy cool."
5.0,I screwed up and orignally order wrong card. So I needed this card quickly for a trip. Ordered it and it arrived and put it in tablet andloaded it with files. It ha worked flawlessly for about a month now.Thanks
